id,imdb_id_cleaned,title,year,release_date,budget,revenue,runtime,tmdb_rating,tmdb_votes,overview,genres,imdb_rating,imdb_votes
329865,2543164,Arrival,2016,2016-11-10,47000000,203388186,116,7.6,16564,"Taking place after alien crafts land around the world, an expert linguist is recruited by the military to determine whether they come in peace or are a threat.","Drama, Science Fiction, Mystery",7.9,866154.0
496243,6751668,Parasite,2019,2019-05-30,11363000,257591776,133,8.515,16430,"All unemployed, Ki-taek's family takes peculiar interest in the wealthy and glamorous Parks for their livelihood until they get entangled in an unexpected incident.","Comedy, Thriller, Drama",8.5,1168934.0
76338,1981115,Thor: The Dark World,2013,2013-10-30,170000000,644783140,112,6.538,16359,"Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous and personal journey yet, one that will reunite him with Jane Foster and force him to sacrifice everything to save us all.","Action, Adventure, Fantasy",6.7,779186.0
1930,948470,The Amazing Spider-Man,2012,2012-06-23,215000000,757930663,136,6.691,16352,"Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.","Action, Adventure, Fantasy",6.9,767520.0
381288,4972582,Split,2017,2017-01-19,9000000,278454358,117,7.337,16345,"Though Kevin has evidenced 23 personalities to his trusted psychiatrist, Dr. Fletcher, there remains one still submerged who is set to materialize and dominate all the others. Compelled to abduct three teenage girls led by the willful, observant Casey, Kevin reaches a war for survival among all of those contained within him — as well as everyone around him — as the walls between his compartments shatter apart.","Horror, Thriller",7.3,623113.0
383498,5463162,Deadpool 2,2018,2018-05-10,110000000,785896609,120,7.492,16324,Wisecracking mercenary Deadpool battles the evil and powerful Cable and other bad guys to save a boy's life.,"Action, Comedy, Adventure",7.6,746364.0
694,81505,The Shining,1980,1980-05-23,19000000,44781695,144,8.218,16205,"Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.","Horror, Thriller",8.4,1228209.0
24,266697,Kill Bill: Vol. 1,2003,2003-10-10,30000000,180906076,111,7.97,16188,"An assassin is shot by her ruthless employer, Bill, and other members of their assassination circle – but she lives to plot her vengeance.","Action, Crime",8.2,1309584.0
101299,1951264,The Hunger Games: Catching Fire,2013,2013-11-15,130000000,865011746,146,7.4,16182,"Katniss Everdeen has returned home safe after winning the 74th Annual Hunger Games along with fellow tribute Peeta Mellark. Winning means that they must turn around and leave their family and close friends, embarking on a ""Victor's Tour"" of the districts. Along the way Katniss senses that a rebellion is simmering, but the Capitol is still very much in control as President Snow prepares the 75th Annual Hunger Games (The Quarter Quell) - a competition that could change Panem forever.","Adventure, Action, Science Fiction",7.5,775288.0
77338,1675434,The Intouchables,2011,2011-11-02,13000000,426588510,113,8.277,16083,A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,"Drama, Comedy",8.5,1029724.0
419430,5052448,Get Out,2017,2017-02-24,4500000,255407969,104,7.62,16081,"Chris and his girlfriend Rose go upstate to visit her parents for the weekend. At first, Chris reads the family's overly accommodating behavior as nervous attempts to deal with their daughter's interracial relationship, but as the weekend progresses, a series of increasingly disturbing discoveries lead him to a truth that he never could have imagined.","Mystery, Thriller, Horror",7.8,820717.0
205596,2084970,The Imitation Game,2014,2014-11-14,14000000,233555708,113,8.007,15973,"Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II.","History, Drama, Thriller, War",8.0,879130.0
424694,1727824,Bohemian Rhapsody,2018,2018-10-24,52000000,903992901,135,7.997,15965,"Singer Freddie Mercury, guitarist Brian May, drummer Roger Taylor and bass guitarist John Deacon take the music world by storm when they form the rock 'n' roll band Queen in 1970. Hit songs become instant classics. When Mercury's increasingly wild lifestyle starts to spiral out of control, Queen soon faces its greatest challenge yet – finding a way to keep the band together amid the success and excess.","Music, Drama, History",7.9,648063.0
497,120689,The Green Mile,1999,1999-12-10,60000000,286801374,189,8.507,15937,"A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cell block's head guard, Paul Edgecomb, recognizes Coffey's miraculous gift, he tries desperately to help stave off the condemned man's execution.","Fantasy, Drama, Crime",8.6,1563853.0
198663,1790864,The Maze Runner,2014,2014-09-10,34000000,348319861,113,7.173,15901,"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow “runners” for a shot at escape.","Action, Mystery, Science Fiction, Thriller",6.8,564556.0
18785,1119646,The Hangover,2009,2009-06-02,35000000,469310836,100,7.312,15812,"When three friends finally come to after a raucous night of bachelor-party revelry, they find a baby in the closet and a tiger in the bathroom. But they can't seem to locate their best friend, Doug – who's supposed to be tying the knot. Launching a frantic search for Doug, the trio perseveres through a nasty hangover to try to make it to the church on time.",Comedy,7.7,932691.0
1891,80684,The Empire Strikes Back,1980,1980-05-20,18000000,538400000,124,8.4,15773,"The epic saga continues as Luke Skywalker, in hopes of defeating the evil Galactic Empire, learns the ways of the Jedi from aging master Yoda. But Darth Vader is more determined than ever to capture Luke. Meanwhile, rebel leader Princess Leia, cocky Han Solo, Chewbacca, and droids C-3PO and R2-D2 are thrown into various stages of capture, betrayal and despair.","Adventure, Action, Science Fiction",8.7,1507005.0
808,126029,Shrek,2001,2001-05-18,60000000,487853320,90,7.73,15765,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.","Animation, Comedy, Fantasy, Adventure, Family",7.9,812012.0
2062,382932,Ratatouille,2007,2007-06-28,150000000,623726000,111,7.809,15728,"Remy, a resident of Paris, appreciates good food and has quite a sophisticated palate. He would love to become a chef so he can create and enjoy culinary masterpieces to his heart's delight. The only problem is, Remy is a rat. When he winds up in the sewer beneath one of Paris' finest restaurants, the rodent gourmet finds himself ideally placed to realize his dream.","Animation, Comedy, Family, Fantasy",8.1,947065.0
207703,2802144,Kingsman: The Secret Service,2014,2014-12-13,81000000,414351546,129,7.636,15664,The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.,"Crime, Comedy, Action, Adventure",7.7,778240.0
313369,3783958,La La Land,2016,2016-11-29,30000000,447407695,129,7.897,15625,"Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.","Comedy, Drama, Romance, Music",8.0,765308.0
109445,2294629,Frozen,2013,2013-11-20,150000000,1274219009,102,7.2,15520,"Young princess Anna of Arendelle dreams about finding true love at her sister Elsa’s coronation. Fate takes her on a dangerous journey in an attempt to end the eternal winter that has fallen over the kingdom. She's accompanied by ice delivery man Kristoff, his reindeer Sven, and snowman Olaf. On an adventure where she will find out what friendship, courage, family, and true love really means.","Animation, Family, Adventure, Fantasy",7.4,714588.0
374720,5013056,Dunkirk,2017,2017-07-19,150000000,527000000,107,7.456,15464,"The story of the miraculous evacuation of Allied soldiers from Belgium, Britain, Canada and France, who were cut off and surrounded by the German army from the beaches and harbour of Dunkirk between May 26th and June 4th 1940 during World War II.","War, Action, Drama",7.8,809131.0
269149,2948356,Zootopia,2016,2016-02-11,150000000,1023784195,109,7.748,15230,"Determined to prove herself, Officer Judy Hopps, the first bunny on Zootopia's police force, jumps at the chance to crack her first case - even if it means partnering with scam-artist fox Nick Wilde to solve the mystery.","Animation, Adventure, Family, Comedy",8.0,638756.0
